Date,State,metric,variable,category,percent,small_denom_flag,State_Name,oregon_flag,tooltip_text
20200628,MS,Cases,Race,Pacific Is.,,,Mississippi,FALSE,"of COVID19 cases in Mississippi were from individuals of Pacific Is. race (as of June 28, 2020)"
20200628,MS,Cases,Race,AI/AN,0.04288862519071029,FALSE,Mississippi,FALSE,"of COVID19 cases in Mississippi were from individuals of AI/AN race (as of June 28, 2020)"
20200628,MS,Cases,Race,Multiracial,,,Mississippi,FALSE,"of COVID19 cases in Mississippi were from individuals of Multiracial race (as of June 28, 2020)"
20200628,MS,Cases,Race,White,0.29335480589930496,FALSE,Mississippi,FALSE,"of COVID19 cases in Mississippi were from individuals of White race (as of June 28, 2020)"
20200628,MS,Cases,Race,Other,0.052169859298186134,FALSE,Mississippi,FALSE,"of COVID19 cases in Mississippi were from individuals of Other race (as of June 28, 2020)"
20200628,MS,Cases,Ethnicity,Hispanic,0.058272588574334636,FALSE,Mississippi,FALSE,"of COVID19 cases in Mississippi were from individuals of Hispanic ethnicity (as of June 28, 2020)"
20200628,MS,Cases,Ethnicity,Not Hispanic,0.798398033565011,FALSE,Mississippi,FALSE,"of COVID19 cases in Mississippi were from individuals of Not Hispanic ethnicity (as of June 28, 2020)"
20200628,MS,Cases,Ethnicity,Refused/Unknown,0.24063400576368876,FALSE,Mississippi,FALSE,"of COVID19 cases in Mississippi were from individuals of Refused/Unknown ethnicity (as of June 28, 2020)"
20200628,MS,Deaths,Race,Black,0.5053140096618357,FALSE,Mississippi,FALSE,"of COVID19 deaths in Mississippi were from individuals of Black race (as of June 28, 2020)"
20200628,MS,Deaths,Race,Asian,0,TRUE,Mississippi,FALSE,"of COVID19 deaths in Mississippi were from individuals of Asian race (as of June 28, 2020)"
20200628,MS,Deaths,Race,Pacific Is.,,,Mississippi,FALSE,"of COVID19 deaths in Mississippi were from individuals of Pacific Is. race (as of June 28, 2020)"
20200628,MS,Deaths,Race,AI/AN,0.05893719806763285,FALSE,Mississippi,FALSE,"of COVID19 deaths in Mississippi were from individuals of AI/AN race (as of June 28, 2020)"
20200628,MS,Deaths,Race,Multiracial,,,Mississippi,FALSE,"of COVID19 deaths in Mississippi were from individuals of Multiracial race (as of June 28, 2020)"
20200628,MS,Deaths,Race,White,0.41352657004830917,FALSE,Mississippi,FALSE,"of COVID19 deaths in Mississippi were from individuals of White race (as of June 28, 2020)"
20200628,MS,Deaths,Race,Other,0.00676328502415459,TRUE,Mississippi,FALSE,"of COVID19 deaths in Mississippi were from individuals of Other race (as of June 28, 2020)"
20200628,MS,Deaths,Ethnicity,Hispanic,0.015458937198067632,TRUE,Mississippi,FALSE,"of COVID19 deaths in Mississippi were from individuals of Hispanic ethnicity (as of June 28, 2020)"
20200628,MS,Deaths,Ethnicity,Not Hispanic,0.923671497584541,FALSE,Mississippi,FALSE,"of COVID19 deaths in Mississippi were from individuals of Not Hispanic ethnicity (as of June 28, 2020)"
20200628,MS,Deaths,Ethnicity,Refused/Unknown,0.0647342995169082,FALSE,Mississippi,FALSE,"of COVID19 deaths in Mississippi were from individuals of Refused/Unknown ethnicity (as of June 28, 2020)"
20200628,MT,Cases,Race,Black,0.005194805194805195,TRUE,Montana,FALSE,"of COVID19 cases in Montana were from individuals of Black race (as of June 28, 2020)"
20200628,MT,Cases,Race,Asian,0.0025974025974025974,TRUE,Montana,FALSE,"of COVID19 cases in Montana were from individuals of Asian race (as of June 28, 2020)"
20200628,MT,Cases,Race,Pacific Is.,,,Montana,FALSE,"of COVID19 cases in Montana were from individuals of Pacific Is. race (as of June 28, 2020)"
20200628,MT,Cases,Race,AI/AN,0.14545454545454545,FALSE,Montana,FALSE,"of COVID19 cases in Montana were from individuals of AI/AN race (as of June 28, 2020)"
20200628,MT,Cases,Race,Multiracial,,,Montana,FALSE,"of COVID19 cases in Montana were from individuals of Multiracial race (as of June 28, 2020)"
20200628,MT,Cases,Race,White,0.8285714285714286,FALSE,Montana,FALSE,"of COVID19 cases in Montana were from individuals of White race (as of June 28, 2020)"
20200628,MT,Cases,Race,Other,0.01818181818181818,TRUE,Montana,FALSE,"of COVID19 cases in Montana were from individuals of Other race (as of June 28, 2020)"
20200628,MT,Cases,Ethnicity,Hispanic,0.08051948051948052,FALSE,Montana,FALSE,"of COVID19 cases in Montana were from individuals of Hispanic ethnicity (as of June 28, 2020)"
20200628,MT,Cases,Ethnicity,Not Hispanic,0.9064935064935065,FALSE,Montana,FALSE,"of COVID19 cases in Montana were from individuals of Not Hispanic ethnicity (as of June 28, 2020)"
20200628,MT,Cases,Ethnicity,Refused/Unknown,0.13376623376623376,FALSE,Montana,FALSE,"of COVID19 cases in Montana were from individuals of Refused/Unknown ethnicity (as of June 28, 2020)"
20200628,MT,Deaths,Race,Black,,,Montana,FALSE,"of COVID19 deaths in Montana were from individuals of Black race (as of June 28, 2020)"
20200628,MT,Deaths,Race,Asian,,,Montana,FALSE,"of COVID19 deaths in Montana were from individuals of Asian race (as of June 28, 2020)"
20200628,MT,Deaths,Race,Pacific Is.,,,Montana,FALSE,"of COVID19 deaths in Montana were from individuals of Pacific Is. race (as of June 28, 2020)"
20200628,MT,Deaths,Race,AI/AN,0.2777777777777778,TRUE,Montana,FALSE,"of COVID19 deaths in Montana were from individuals of AI/AN race (as of June 28, 2020)"
20200628,MT,Deaths,Race,Multiracial,,,Montana,FALSE,"of COVID19 deaths in Montana were from individuals of Multiracial race (as of June 28, 2020)"
20200628,MT,Deaths,Race,White,0.7222222222222222,TRUE,Montana,FALSE,"of COVID19 deaths in Montana were from individuals of White race (as of June 28, 2020)"
20200628,MT,Deaths,Race,Other,,,Montana,FALSE,"of COVID19 deaths in Montana were from individuals of Other race (as of June 28, 2020)"
20200628,MT,Deaths,Ethnicity,Hispanic,,,Montana,FALSE,"of COVID19 deaths in Montana were from individuals of Hispanic ethnicity (as of June 28, 2020)"
20200628,MT,Deaths,Ethnicity,Not Hispanic,,,Montana,FALSE,"of COVID19 deaths in Montana were from individuals of Not Hispanic ethnicity (as of June 28, 2020)"
20200628,MT,Deaths,Ethnicity,Refused/Unknown,,,Montana,FALSE,"of COVID19 deaths in Montana were from individuals of Refused/Unknown ethnicity (as of June 28, 2020)"
20200628,NC,Cases,Race,Black,0.24139728884254433,FALSE,North Carolina,FALSE,"of COVID19 cases in North Carolina were from individuals of Black race (as of June 28, 2020)"
20200628,NC,Cases,Race,Asian,0.021992605934211772,FALSE,North Carolina,FALSE,"of COVID19 cases in North Carolina were from individuals of Asian race (as of June 28, 2020)"
20200628,NC,Cases,Race,Pacific Is.,0.0038155275381552755,FALSE,North Carolina,FALSE,"of COVID19 cases in North Carolina were from individuals of Pacific Is. race (as of June 28, 2020)"
20200628,NC,Cases,Race,AI/AN,0.010474926533320694,FALSE,North Carolina,FALSE,"of COVID19 cases in North Carolina were from individuals of AI/AN race (as of June 28, 2020)"
20200628,NC,Cases,Race,Multiracial,,,North Carolina,FALSE,"of COVID19 cases in North Carolina were from individuals of Multiracial race (as of June 28, 2020)"
20200628,NC,Cases,Race,White,0.5523509337377951,FALSE,North Carolina,FALSE,"of COVID19 cases in North Carolina were from individuals of White race (as of June 28, 2020)"
20200628,NC,Cases,Race,Other,0.16996871741397288,FALSE,North Carolina,FALSE,"of COVID19 cases in North Carolina were from individuals of Other race (as of June 28, 2020)"
20200628,NC,Cases,Ethnicity,Hispanic,0.44959237842449523,FALSE,North Carolina,FALSE,"of COVID19 cases in North Carolina were from individuals of Hispanic ethnicity (as of June 28, 2020)"
20200628,NC,Cases,Ethnicity,Not Hispanic,0.5295762631529055,FALSE,North Carolina,FALSE,"of COVID19 cases in North Carolina were from individuals of Not Hispanic ethnicity (as of June 28, 2020)"
20200628,NC,Cases,Ethnicity,Refused/Unknown,0.49353019243530194,FALSE,North Carolina,FALSE,"of COVID19 cases in North Carolina were from individuals of Refused/Unknown ethnicity (as of June 28, 2020)"
20200628,NC,Deaths,Race,Black,0.3341176470588235,FALSE,North Carolina,FALSE,"of COVID19 deaths in North Carolina were from individuals of Black race (as of June 28, 2020)"
20200628,NC,Deaths,Race,Asian,0.014901960784313726,TRUE,North Carolina,FALSE,"of COVID19 deaths in North Carolina were from individuals of Asian race (as of June 28, 2020)"
20200628,NC,Deaths,Race,Pacific Is.,0.003137254901960784,TRUE,North Carolina,FALSE,"of COVID19 deaths in North Carolina were from individuals of Pacific Is. race (as of June 28, 2020)"
20200628,NC,Deaths,Race,AI/AN,0.011764705882352941,TRUE,North Carolina,FALSE,"of COVID19 deaths in North Carolina were from individuals of AI/AN race (as of June 28, 2020)"
20200628,NC,Deaths,Race,Multiracial,,,North Carolina,FALSE,"of COVID19 deaths in North Carolina were from individuals of Multiracial race (as of June 28, 2020)"
20200628,NC,Deaths,Race,White,0.5819607843137254,FALSE,North Carolina,FALSE,"of COVID19 deaths in North Carolina were from individuals of White race (as of June 28, 2020)"
20200628,NC,Deaths,Race,Other,0.05411764705882353,FALSE,North Carolina,FALSE,"of COVID19 deaths in North Carolina were from individuals of Other race (as of June 28, 2020)"
20200628,NC,Deaths,Ethnicity,Hispanic,0.08862745098039215,FALSE,North Carolina,FALSE,"of COVID19 deaths in North Carolina were from individuals of Hispanic ethnicity (as of June 28, 2020)"
20200628,NC,Deaths,Ethnicity,Not Hispanic,0.8854901960784314,FALSE,North Carolina,FALSE,"of COVID19 deaths in North Carolina were from individuals of Not Hispanic ethnicity (as of June 28, 2020)"
20200628,NC,Deaths,Ethnicity,Refused/Unknown,0.06274509803921569,FALSE,North Carolina,FALSE,"of COVID19 deaths in North Carolina were from individuals of Refused/Unknown ethnicity (as of June 28, 2020)"
20200628,ND,Cases,Race,Black,,,North Dakota,FALSE,"of COVID19 cases in North Dakota were from individuals of Black race (as of June 28, 2020)"
20200628,ND,Cases,Race,Asian,,,North Dakota,FALSE,"of COVID19 cases in North Dakota were from individuals of Asian race (as of June 28, 2020)"
20200628,ND,Cases,Race,Pacific Is.,,,North Dakota,FALSE,"of COVID19 cases in North Dakota were from individuals of Pacific Is. race (as of June 28, 2020)"
20200628,ND,Cases,Race,AI/AN,,,North Dakota,FALSE,"of COVID19 cases in North Dakota were from individuals of AI/AN race (as of June 28, 2020)"
20200628,ND,Cases,Race,Multiracial,,,North Dakota,FALSE,"of COVID19 cases in North Dakota were from individuals of Multiracial race (as of June 28, 2020)"
20200628,ND,Cases,Race,White,,,North Dakota,FALSE,"of COVID19 cases in North Dakota were from individuals of White race (as of June 28, 2020)"
20200628,ND,Cases,Race,Other,,,North Dakota,FALSE,"of COVID19 cases in North Dakota were from individuals of Other race (as of June 28, 2020)"
20200628,ND,Cases,Ethnicity,Hispanic,,,North Dakota,FALSE,"of COVID19 cases in North Dakota were from individuals of Hispanic ethnicity (as of June 28, 2020)"
20200628,ND,Cases,Ethnicity,Not Hispanic,,,North Dakota,FALSE,"of COVID19 cases in North Dakota were from individuals of Not Hispanic ethnicity (as of June 28, 2020)"
20200628,ND,Cases,Ethnicity,Refused/Unknown,,,North Dakota,FALSE,"of COVID19 cases in North Dakota were from individuals of Refused/Unknown ethnicity (as of June 28, 2020)"
20200628,ND,Deaths,Race,Black,,,North Dakota,FALSE,"of COVID19 deaths in North Dakota were from individuals of Black race (as of June 28, 2020)"
20200628,ND,Deaths,Race,Asian,,,North Dakota,FALSE,"of COVID19 deaths in North Dakota were from individuals of Asian race (as of June 28, 2020)"
20200628,ND,Deaths,Race,Pacific Is.,,,North Dakota,FALSE,"of COVID19 deaths in North Dakota were from individuals of Pacific Is. race (as of June 28, 2020)"
20200628,ND,Deaths,Race,AI/AN,,,North Dakota,FALSE,"of COVID19 deaths in North Dakota were from individuals of AI/AN race (as of June 28, 2020)"
20200628,ND,Deaths,Race,Multiracial,,,North Dakota,FALSE,"of COVID19 deaths in North Dakota were from individuals of Multiracial race (as of June 28, 2020)"
20200628,ND,Deaths,Race,White,,,North Dakota,FALSE,"of COVID19 deaths in North Dakota were from individuals of White race (as of June 28, 2020)"
20200628,ND,Deaths,Race,Other,,,North Dakota,FALSE,"of COVID19 deaths in North Dakota were from individuals of Other race (as of June 28, 2020)"
20200628,ND,Deaths,Ethnicity,Hispanic,,,North Dakota,FALSE,"of COVID19 deaths in North Dakota were from individuals of Hispanic ethnicity (as of June 28, 2020)"
20200628,ND,Deaths,Ethnicity,Not Hispanic,,,North Dakota,FALSE,"of COVID19 deaths in North Dakota were from individuals of Not Hispanic ethnicity (as of June 28, 2020)"
20200628,ND,Deaths,Ethnicity,Refused/Unknown,,,North Dakota,FALSE,"of COVID19 deaths in North Dakota were from individuals of Refused/Unknown ethnicity (as of June 28, 2020)"
20200628,NE,Cases,Race,Black,0.08598695101762587,FALSE,Nebraska,FALSE,"of COVID19 cases in Nebraska were from individuals of Black race (as of June 28, 2020)"
20200628,NE,Cases,Race,Asian,0.08598695101762587,FALSE,Nebraska,FALSE,"of COVID19 cases in Nebraska were from individuals of Asian race (as of June 28, 2020)"
20200628,NE,Cases,Race,Pacific Is.,0.0011685655857434998,TRUE,Nebraska,FALSE,"of COVID19 cases in Nebraska were from individuals of Pacific Is. race (as of June 28, 2020)"
20200628,NE,Cases,Race,AI/AN,0.012269938650306749,FALSE,Nebraska,FALSE,"of COVID19 cases in Nebraska were from individuals of AI/AN race (as of June 28, 2020)"
20200628,NE,Cases,Race,Multiracial,,,Nebraska,FALSE,"of COVID19 cases in Nebraska were from individuals of Multiracial race (as of June 28, 2020)"
20200628,NE,Cases,Race,White,0.6880903690719642,FALSE,Nebraska,FALSE,"of COVID19 cases in Nebraska were from individuals of White race (as of June 28, 2020)"
20200628,NE,Cases,Race,Other,0.12649722465673385,FALSE,Nebraska,FALSE,"of COVID19 cases in Nebraska were from individuals of Other race (as of June 28, 2020)"
20200628,NE,Cases,Ethnicity,Hispanic,0.5898334794040315,FALSE,Nebraska,FALSE,"of COVID19 cases in Nebraska were from individuals of Hispanic ethnicity (as of June 28, 2020)"
20200628,NE,Cases,Ethnicity,Not Hispanic,0.36858506183659556,FALSE,Nebraska,FALSE,"of COVID19 cases in Nebraska were from individuals of Not Hispanic ethnicity (as of June 28, 2020)"
20200628,NE,Cases,Ethnicity,Refused/Unknown,0.8819748758399065,FALSE,Nebraska,FALSE,"of COVID19 cases in Nebraska were from individuals of Refused/Unknown ethnicity (as of June 28, 2020)"
20200628,NE,Deaths,Race,Black,0.072992700729927,TRUE,Nebraska,FALSE,"of COVID19 deaths in Nebraska were from individuals of Black race (as of June 28, 2020)"
20200628,NE,Deaths,Race,Asian,0.06569343065693431,TRUE,Nebraska,FALSE,"of COVID19 deaths in Nebraska were from individuals of Asian race (as of June 28, 2020)"
20200628,NE,Deaths,Race,Pacific Is.,0,TRUE,Nebraska,FALSE,"of COVID19 deaths in Nebraska were from individuals of Pacific Is. race (as of June 28, 2020)"
20200628,NE,Deaths,Race,AI/AN,0.0072992700729927005,TRUE,Nebraska,FALSE,"of COVID19 deaths in Nebraska were from individuals of AI/AN race (as of June 28, 2020)"
20200628,NE,Deaths,Race,Multiracial,,,Nebraska,FALSE,"of COVID19 deaths in Nebraska were from individuals of Multiracial race (as of June 28, 2020)"
20200628,NE,Deaths,Race,White,0.8321167883211679,FALSE,Nebraska,FALSE,"of COVID19 deaths in Nebraska were from individuals of White race (as of June 28, 2020)"
20200628,NE,Deaths,Race,Other,0.021897810218978103,TRUE,Nebraska,FALSE,"of COVID19 deaths in Nebraska were from individuals of Other race (as of June 28, 2020)"
20200628,NE,Deaths,Ethnicity,Hispanic,0.21897810218978103,FALSE,Nebraska,FALSE,"of COVID19 deaths in Nebraska were from individuals of Hispanic ethnicity (as of June 28, 2020)"
20200628,NE,Deaths,Ethnicity,Not Hispanic,0.6642335766423357,FALSE,Nebraska,FALSE,"of COVID19 deaths in Nebraska were from individuals of Not Hispanic ethnicity (as of June 28, 2020)"
20200628,NE,Deaths,Ethnicity,Refused/Unknown,1.0656934306569343,FALSE,Nebraska,FALSE,"of COVID19 deaths in Nebraska were from individuals of Refused/Unknown ethnicity (as of June 28, 2020)"
20200628,NH,Cases,Race,Black,0.06283167055826788,FALSE,New Hampshire,FALSE,"of COVID19 cases in New Hampshire were from individuals of Black race (as of June 28, 2020)"
20200628,NH,Cases,Race,Asian,0.03099129696455105,FALSE,New Hampshire,FALSE,"of COVID19 cases in New Hampshire were from individuals of Asian race (as of June 28, 2020)"
20200628,NH,Cases,Race,Pacific Is.,,,New Hampshire,FALSE,"of COVID19 cases in New Hampshire were from individuals of Pacific Is. race (as of June 28, 2020)"
20200628,NH,Cases,Race,AI/AN,,,New Hampshire,FALSE,"of COVID19 cases in New Hampshire were from individuals of AI/AN race (as of June 28, 2020)"
20200628,NH,Cases,Race,Multiracial,,,New Hampshire,FALSE,"of COVID19 cases in New Hampshire were from individuals of Multiracial race (as of June 28, 2020)"
20200628,NH,Cases,Race,White,0.7454892804075568,FALSE,New Hampshire,FALSE,"of COVID19 cases in New Hampshire were from individuals of White race (as of June 28, 2020)"
20200628,NH,Cases,Race,Other,0.05476544258119295,FALSE,New Hampshire,FALSE,"of COVID19 cases in New Hampshire were from individuals of Other race (as of June 28, 2020)"
20200628,NH,Cases,Ethnicity,Hispanic,0.10592230948843133,FALSE,New Hampshire,FALSE,"of COVID19 cases in New Hampshire were from individuals of Hispanic ethnicity (as of June 28, 2020)"
20200628,NH,Cases,Ethnicity,Not Hispanic,0.8940776905115687,FALSE,New Hampshire,FALSE,"of COVID19 cases in New Hampshire were from individuals of Not Hispanic ethnicity (as of June 28, 2020)"
20200628,NH,Cases,Ethnicity,Refused/Unknown,0.2199108469539376,FALSE,New Hampshire,FALSE,"of COVID19 cases in New Hampshire were from individuals of Refused/Unknown ethnicity (as of June 28, 2020)"
20200628,NH,Deaths,Race,Black,0.023026315789473683,TRUE,New Hampshire,FALSE,"of COVID19 deaths in New Hampshire were from individuals of Black race (as of June 28, 2020)"
20200628,NH,Deaths,Race,Asian,0.009868421052631578,TRUE,New Hampshire,FALSE,"of COVID19 deaths in New Hampshire were from individuals of Asian race (as of June 28, 2020)"
20200628,NH,Deaths,Race,Pacific Is.,,,New Hampshire,FALSE,"of COVID19 deaths in New Hampshire were from individuals of Pacific Is. race (as of June 28, 2020)"
20200628,NH,Deaths,Race,AI/AN,,,New Hampshire,FALSE,"of COVID19 deaths in New Hampshire were from individuals of AI/AN race (as of June 28, 2020)"
20200628,NH,Deaths,Race,Multiracial,,,New Hampshire,FALSE,"of COVID19 deaths in New Hampshire were from individuals of Multiracial race (as of June 28, 2020)"
20200628,NH,Deaths,Race,White,0.9046052631578947,FALSE,New Hampshire,FALSE,"of COVID19 deaths in New Hampshire were from individuals of White race (as of June 28, 2020)"
20200628,NH,Deaths,Race,Other,0.029605263157894735,TRUE,New Hampshire,FALSE,"of COVID19 deaths in New Hampshire were from individuals of Other race (as of June 28, 2020)"
20200628,NH,Deaths,Ethnicity,Hispanic,0.03289473684210526,TRUE,New Hampshire,FALSE,"of COVID19 deaths in New Hampshire were from individuals of Hispanic ethnicity (as of June 28, 2020)"
20200628,NH,Deaths,Ethnicity,Not Hispanic,0.9671052631578947,FALSE,New Hampshire,FALSE,"of COVID19 deaths in New Hampshire were from individuals of Not Hispanic ethnicity (as of June 28, 2020)"
20200628,NH,Deaths,Ethnicity,Refused/Unknown,0.20723684210526316,FALSE,New Hampshire,FALSE,"of COVID19 deaths in New Hampshire were from individuals of Refused/Unknown ethnicity (as of June 28, 2020)"
20200628,NJ,Cases,Race,Black,0.1706717667693954,FALSE,New Jersey,FALSE,"of COVID19 cases in New Jersey were from individuals of Black race (as of June 28, 2020)"
20200628,NJ,Cases,Race,Asian,0.05093496378068237,FALSE,New Jersey,FALSE,"of COVID19 cases in New Jersey were from individuals of Asian race (as of June 28, 2020)"
20200628,NJ,Cases,Race,Pacific Is.,,,New Jersey,FALSE,"of COVID19 cases in New Jersey were from individuals of Pacific Is. race (as of June 28, 2020)"
20200628,NJ,Cases,Race,AI/AN,,,New Jersey,FALSE,"of COVID19 cases in New Jersey were from individuals of AI/AN race (as of June 28, 2020)"
20200628,NJ,Cases,Race,Multiracial,,,New Jersey,FALSE,"of COVID19 cases in New Jersey were from individuals of Multiracial race (as of June 28, 2020)"
20200628,NJ,Cases,Race,White,0.35583126059080594,FALSE,New Jersey,FALSE,"of COVID19 cases in New Jersey were from individuals of White race (as of June 28, 2020)"
20200628,NJ,Cases,Race,Other,0.11793326925173168,FALSE,New Jersey,FALSE,"of COVID19 cases in New Jersey were from individuals of Other race (as of June 28, 2020)"
20200628,NJ,Cases,Ethnicity,Hispanic,0.30462873960738457,FALSE,New Jersey,FALSE,"of COVID19 cases in New Jersey were from individuals of Hispanic ethnicity (as of June 28, 2020)"
20200628,NJ,Cases,Ethnicity,Not Hispanic,0.6953712603926154,FALSE,New Jersey,FALSE,"of COVID19 cases in New Jersey were from individuals of Not Hispanic ethnicity (as of June 28, 2020)"
20200628,NJ,Cases,Ethnicity,Refused/Unknown,0.6963324844172704,FALSE,New Jersey,FALSE,"of COVID19 cases in New Jersey were from individuals of Refused/Unknown ethnicity (as of June 28, 2020)"
20200628,NJ,Deaths,Race,Black,0.183189487598165,FALSE,New Jersey,FALSE,"of COVID19 deaths in New Jersey were from individuals of Black race (as of June 28, 2020)"
20200628,NJ,Deaths,Race,Asian,0.05567218723271907,FALSE,New Jersey,FALSE,"of COVID19 deaths in New Jersey were from individuals of Asian race (as of June 28, 2020)"
20200628,NJ,Deaths,Race,Pacific Is.,,,New Jersey,FALSE,"of COVID19 deaths in New Jersey were from individuals of Pacific Is. race (as of June 28, 2020)"
20200628,NJ,Deaths,Race,AI/AN,,,New Jersey,FALSE,"of COVID19 deaths in New Jersey were from individuals of AI/AN race (as of June 28, 2020)"
20200628,NJ,Deaths,Race,Multiracial,,,New Jersey,FALSE,"of COVID19 deaths in New Jersey were from individuals of Multiracial race (as of June 28, 2020)"
20200628,NJ,Deaths,Race,White,0.540548946427183,FALSE,New Jersey,FALSE,"of COVID19 deaths in New Jersey were from individuals of White race (as of June 28, 2020)"
20200628,NJ,Deaths,Race,Other,0.017416997123085295,FALSE,New Jersey,FALSE,"of COVID19 deaths in New Jersey were from individuals of Other race (as of June 28, 2020)"
20200628,NJ,Deaths,Ethnicity,Hispanic,0.20317238161884768,FALSE,New Jersey,FALSE,"of COVID19 deaths in New Jersey were from individuals of Hispanic ethnicity (as of June 28, 2020)"
20200628,NJ,Deaths,Ethnicity,Not Hispanic,0.7968276183811523,FALSE,New Jersey,FALSE,"of COVID19 deaths in New Jersey were from individuals of Not Hispanic ethnicity (as of June 28, 2020)"
20200628,NJ,Deaths,Ethnicity,Refused/Unknown,0.02021615737500972,FALSE,New Jersey,FALSE,"of COVID19 deaths in New Jersey were from individuals of Refused/Unknown ethnicity (as of June 28, 2020)"
20200628,NM,Cases,Race,Black,0.020509577159378387,FALSE,New Mexico,FALSE,"of COVID19 cases in New Mexico were from individuals of Black race (as of June 28, 2020)"
20200628,NM,Cases,Race,Asian,0.006234188651969642,FALSE,New Mexico,FALSE,"of COVID19 cases in New Mexico were from individuals of Asian race (as of June 28, 2020)"
20200628,NM,Cases,Race,Pacific Is.,,,New Mexico,FALSE,"of COVID19 cases in New Mexico were from individuals of Pacific Is. race (as of June 28, 2020)"
20200628,NM,Cases,Race,AI/AN,0.5421033610408384,FALSE,New Mexico,FALSE,"of COVID19 cases in New Mexico were from individuals of AI/AN race (as of June 28, 2020)"
20200628,NM,Cases,Race,Multiracial,,,New Mexico,FALSE,"of COVID19 cases in New Mexico were from individuals of Multiracial race (as of June 28, 2020)"
20200628,NM,Cases,Race,White,0.12405131911817853,FALSE,New Mexico,FALSE,"of COVID19 cases in New Mexico were from individuals of White race (as of June 28, 2020)"
20200628,NM,Cases,Race,Other,,,New Mexico,FALSE,"of COVID19 cases in New Mexico were from individuals of Other race (as of June 28, 2020)"
20200628,NM,Cases,Ethnicity,Hispanic,0.30710155402963496,FALSE,New Mexico,FALSE,"of COVID19 cases in New Mexico were from individuals of Hispanic ethnicity (as of June 28, 2020)"
20200628,NM,Cases,Ethnicity,Not Hispanic,0.692898445970365,FALSE,New Mexico,FALSE,"of COVID19 cases in New Mexico were from individuals of Not Hispanic ethnicity (as of June 28, 2020)"
20200628,NM,Cases,Ethnicity,Refused/Unknown,0.06694976508854356,FALSE,New Mexico,FALSE,"of COVID19 cases in New Mexico were from individuals of Refused/Unknown ethnicity (as of June 28, 2020)"
20200628,NM,Deaths,Race,Black,0.010050251256281407,TRUE,New Mexico,FALSE,"of COVID19 deaths in New Mexico were from individuals of Black race (as of June 28, 2020)"
20200628,NM,Deaths,Race,Asian,0.002512562814070352,TRUE,New Mexico,FALSE,"of COVID19 deaths in New Mexico were from individuals of Asian race (as of June 28, 2020)"
20200628,NM,Deaths,Race,Pacific Is.,,,New Mexico,FALSE,"of COVID19 deaths in New Mexico were from individuals of Pacific Is. race (as of June 28, 2020)"
20200628,NM,Deaths,Race,AI/AN,0.592964824120603,FALSE,New Mexico,FALSE,"of COVID19 deaths in New Mexico were from individuals of AI/AN race (as of June 28, 2020)"
20200628,NM,Deaths,Race,Multiracial,,,New Mexico,FALSE,"of COVID19 deaths in New Mexico were from individuals of Multiracial race (as of June 28, 2020)"
20200628,NM,Deaths,Race,White,0.24623115577889448,FALSE,New Mexico,FALSE,"of COVID19 deaths in New Mexico were from individuals of White race (as of June 28, 2020)"
20200628,NM,Deaths,Race,Other,,,New Mexico,FALSE,"of COVID19 deaths in New Mexico were from individuals of Other race (as of June 28, 2020)"
20200628,NM,Deaths,Ethnicity,Hispanic,0.14824120603015076,FALSE,New Mexico,FALSE,"of COVID19 deaths in New Mexico were from individuals of Hispanic ethnicity (as of June 28, 2020)"
20200628,NM,Deaths,Ethnicity,Not Hispanic,0.8517587939698492,FALSE,New Mexico,FALSE,"of COVID19 deaths in New Mexico were from individuals of Not Hispanic ethnicity (as of June 28, 2020)"
20200628,NM,Deaths,Ethnicity,Refused/Unknown,0.23618090452261306,FALSE,New Mexico,FALSE,"of COVID19 deaths in New Mexico were from individuals of Refused/Unknown ethnicity (as of June 28, 2020)"
20200628,NV,Cases,Race,Black,0.09518695694620717,FALSE,Nevada,FALSE,"of COVID19 cases in Nevada were from individuals of Black race (as of June 28, 2020)"
20200628,NV,Cases,Race,Asian,0.08640046861271113,FALSE,Nevada,FALSE,"of COVID19 cases in Nevada were from individuals of Asian race (as of June 28, 2020)"
20200628,NV,Cases,Race,Pacific Is.,,,Nevada,FALSE,"of COVID19 cases in Nevada were from individuals of Pacific Is. race (as of June 28, 2020)"
20200628,NV,Cases,Race,AI/AN,0.007029190666796837,FALSE,Nevada,FALSE,"of COVID19 cases in Nevada were from individuals of AI/AN race (as of June 28, 2020)"
20200628,NV,Cases,Race,Multiracial,,,Nevada,FALSE,"of COVID19 cases in Nevada were from individuals of Multiracial race (as of June 28, 2020)"
20200628,NV,Cases,Race,White,0.30850336815386115,FALSE,Nevada,FALSE,"of COVID19 cases in Nevada were from individuals of White race (as of June 28, 2020)"
20200628,NV,Cases,Race,Other,0.07458752318656643,FALSE,Nevada,FALSE,"of COVID19 cases in Nevada were from individuals of Other race (as of June 28, 2020)"
20200628,NV,Cases,Ethnicity,Hispanic,0.42829249243385725,FALSE,Nevada,FALSE,"of COVID19 cases in Nevada were from individuals of Hispanic ethnicity (as of June 28, 2020)"
20200628,NV,Cases,Ethnicity,Not Hispanic,0.4971199843795763,FALSE,Nevada,FALSE,"of COVID19 cases in Nevada were from individuals of Not Hispanic ethnicity (as of June 28, 2020)"
20200628,NV,Cases,Ethnicity,Refused/Unknown,0.6752904422532461,FALSE,Nevada,FALSE,"of COVID19 cases in Nevada were from individuals of Refused/Unknown ethnicity (as of June 28, 2020)"
